Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Family_Size,Spending_Score
Male,Yes,51,No,Artist,1,3,Low
Female,No,26,Yes,Artist,1,9,Low
Male,No,59,Yes,Entertainment,,3,Low
Female,Yes,31,Yes,Entertainment,1,1,Low
Male,Yes,43,No,Executive,1,3,High
Male,Yes,59,No,Executive,7,5,Average
Female,No,35,Yes,Engineer,4,1,Low
Male,No,18,No,Healthcare,14,,Low
Female,No,48,Yes,Entertainment,9,2,Low
Female,Yes,88,Yes,Lawyer,1,2,High
Female,No,30,Yes,Healthcare,12,6,Low
Female,No,22,No,Healthcare,6,3,Low
Male,Yes,66,Yes,Artist,1,2,High
Female,Yes,81,No,Engineer,0,2,High
Female,Yes,36,No,Doctor,14,2,Average
Male,Yes,30,No,Doctor,,2,Average
Female,No,50,Yes,Engineer,1,1,Low
Male,Yes,51,Yes,Artist,1,2,Low
Male,Yes,66,Yes,Lawyer,0,3,High
Female,Yes,39,Yes,Engineer,8,2,Average
Female,No,28,No,Entertainment,0,5,Low
Male,Yes,35,Yes,Executive,,3,Average
Female,Yes,50,Yes,Artist,1,1,Low
Male,No,27,Yes,Entertainment,,2,Low
Male,Yes,60,Yes,Marketing,1,5,High
Male,Yes,52,No,Entertainment,1,4,Average
Male,Yes,32,No,Marketing,4,3,Low
Female,Yes,42,Yes,Doctor,0,1,Low
Male,No,48,Yes,Entertainment,1,2,Low
Male,Yes,75,Yes,Lawyer,,2,High
Male,No,26,Yes,Homemaker,8,2,Low
Female,No,21,No,Healthcare,0,7,Low
Female,No,53,No,Artist,7,1,Low
Male,No,32,Yes,Doctor,0,3,Low
Female,Yes,56,Yes,Doctor,1,2,Average
Female,No,36,Yes,Artist,8,4,Low
Male,Yes,83,Yes,Lawyer,0,2,Low
Male,Yes,42,Yes,Executive,1,2,Low
Female,Yes,66,No,Lawyer,,2,High
Male,Yes,62,Yes,Executive,0,2,High
Male,Yes,40,No,Executive,0,4,Low
Male,No,38,Yes,Artist,2,1,Low
Male,No,18,No,Healthcare,1,5,Low
Female,Yes,62,Yes,Artist,3,2,Low
Male,No,23,No,Healthcare,1,4,Low
Female,Yes,56,Yes,,0,2,Average
Male,No,42,Yes,Artist,8,1,Low
Female,No,32,No,Marketing,0,4,Low
Female,No,28,No,Marketing,0,5,Low
Male,Yes,77,No,Lawyer,0,,Low
Male,Yes,35,Yes,Executive,8,4,High
Female,No,30,Yes,Healthcare,8,,Low
Female,No,53,Yes,Engineer,1,2,Low
Female,No,27,Yes,,1,1,Low
Female,,53,Yes,Entertainment,8,4,Average
Male,Yes,52,Yes,Executive,1,4,High
Male,No,29,Yes,Doctor,3,3,Low
Male,No,36,Yes,Artist,6,3,Low
Female,No,41,Yes,Artist,0,1,Low
Male,Yes,72,Yes,Executive,0,4,High
Female,Yes,50,Yes,Engineer,1,2,Low
Female,Yes,79,Yes,Lawyer,0,2,High
Female,No,23,No,Marketing,4,4,Low
Female,No,25,Yes,Healthcare,0,1,Low
Female,No,40,Yes,Doctor,1,1,Low
Male,Yes,27,Yes,Healthcare,2,2,Average
Female,Yes,62,Yes,Artist,4,7,Average
Male,Yes,29,Yes,Healthcare,2,2,Average
Female,No,31,No,Doctor,6,2,Low
Male,Yes,37,No,Engineer,,2,Average
Male,No,28,Yes,Healthcare,1,4,Low
Female,No,26,Yes,Artist,1,5,Low
Female,No,33,No,Healthcare,1,3,Low
Male,Yes,59,Yes,Artist,,4,Low
Male,Yes,57,Yes,Artist,,2,Average
Female,No,43,Yes,Marketing,1,1,Low
Female,Yes,50,Yes,Entertainment,0,4,Average
Female,No,29,Yes,Artist,14,2,Low
Male,No,29,No,Engineer,0,5,Low
Female,,28,Yes,Doctor,,8,High
Female,Yes,37,Yes,Artist,5,2,Low
Female,Yes,75,Yes,Lawyer,2,4,High
Male,No,19,No,Entertainment,0,6,Low
Female,No,42,Yes,Artist,1,1,Low
Male,No,22,No,Healthcare,1,5,Low
Female,Yes,28,Yes,Doctor,0,2,Average
Male,Yes,45,Yes,Artist,0,4,Average
Male,Yes,51,Yes,Entertainment,0,3,Low
Male,No,40,No,Entertainment,1,1,Low
Male,No,42,Yes,Artist,12,1,Low
Female,No,49,Yes,Artist,3,1,Low
Female,Yes,46,Yes,,,3,Average
Male,Yes,46,No,Entertainment,8,2,Low
Male,Yes,29,Yes,Artist,1,3,Average
Female,Yes,72,Yes,Lawyer,0,2,High
Male,No,26,Yes,Healthcare,0,3,Low
Female,Yes,50,Yes,Engineer,2,3,Average
Male,No,33,Yes,Doctor,0,3,Low
Male,Yes,57,Yes,Doctor,,1,Low
Female,Yes,35,Yes,Artist,7,2,Average
Female,Yes,51,Yes,Artist,1,6,Average
Male,Yes,52,Yes,Entertainment,0,6,Average
Male,No,20,No,Entertainment,5,2,Low
Male,No,33,No,Marketing,1,6,Low
Male,Yes,58,Yes,Artist,0,3,Average
Female,No,37,No,Artist,,1,Low
Female,Yes,38,Yes,Doctor,1,4,Low
Female,No,27,No,Healthcare,14,1,Low
Male,Yes,43,Yes,Entertainment,8,2,Low
Female,No,18,No,Healthcare,0,5,Low
Female,No,29,No,Healthcare,0,3,Low
Male,Yes,86,No,Lawyer,2,2,Average
Male,No,32,No,Healthcare,7,5,Low
Female,Yes,52,No,Engineer,0,6,Low
Male,Yes,53,Yes,Artist,1,4,Average
Male,No,29,No,Healthcare,9,3,Low
Male,Yes,58,Yes,Artist,2,1,Low
Male,No,22,No,Healthcare,,5,Low
Male,,72,,Lawyer,0,,High
Female,Yes,39,Yes,Artist,0,4,Average
Male,Yes,40,Yes,Engineer,12,3,Average
Female,No,23,No,Healthcare,3,5,Low
Female,Yes,79,Yes,Lawyer,14,3,High
Female,Yes,70,Yes,Lawyer,0,2,High
Female,No,27,No,Artist,0,6,Low
Male,Yes,47,No,Executive,1,2,High
Male,Yes,58,Yes,Executive,3,4,Average
Male,Yes,26,No,Entertainment,,6,High
Male,Yes,40,No,Engineer,6,5,Average
Male,Yes,35,Yes,Executive,1,2,Average
Male,Yes,31,Yes,Healthcare,0,2,Low
Female,Yes,43,Yes,Artist,1,4,High
Male,No,21,No,Doctor,4,3,Low
Female,No,29,Yes,Artist,1,3,Low
Female,No,18,No,Healthcare,1,3,Low
Male,No,28,Yes,Artist,0,3,Low
Female,No,27,Yes,Healthcare,0,4,Low
Female,Yes,47,Yes,Doctor,8,2,Average
Male,Yes,52,Yes,Marketing,1,4,High
Female,No,42,No,Marketing,5,2,Low
Female,Yes,57,Yes,Artist,2,3,High
Male,Yes,61,Yes,Executive,0,2,High
Male,No,33,Yes,Artist,0,3,Low
Female,Yes,41,Yes,Artist,11,4,Average
Female,No,39,Yes,Doctor,9,3,Low
Male,No,40,Yes,Doctor,4,2,Low
Female,Yes,52,Yes,Artist,1,3,Low
Female,Yes,48,Yes,Artist,,2,Average
Female,No,33,Yes,Doctor,,3,Low
Male,No,43,Yes,Artist,0,1,Low
Female,No,51,Yes,Artist,0,1,Low
Female,Yes,36,Yes,Entertainment,6,2,Low
Male,Yes,38,Yes,Entertainment,8,2,Low
Female,No,30,Yes,Artist,0,5,Low
Male,No,39,Yes,Marketing,1,4,Low
Female,No,46,Yes,Entertainment,1,2,Low
Male,Yes,43,No,Executive,3,4,High
Male,Yes,70,Yes,Lawyer,0,2,High
Female,Yes,41,Yes,Entertainment,9,1,Low
Female,Yes,39,Yes,Engineer,1,1,Low
Female,No,51,Yes,Artist,0,2,Low
Male,No,20,No,Healthcare,1,4,Low
Female,Yes,30,Yes,Doctor,,2,Average
Male,No,26,Yes,Marketing,10,1,Low
Male,No,31,No,Marketing,4,1,Low
Female,No,33,Yes,Healthcare,0,3,Low
Female,No,21,No,Doctor,,,Low
Male,Yes,83,No,Lawyer,,2,High
Female,Yes,70,Yes,Engineer,0,2,High
Female,Yes,60,No,Artist,,3,Average
Male,No,33,Yes,Healthcare,1,,Low
Female,No,71,No,Engineer,1,1,Low
Male,Yes,29,Yes,Engineer,5,2,Low
Female,No,41,No,Marketing,1,1,Low
Male,Yes,55,Yes,Artist,1,2,Average
Male,No,29,No,Entertainment,1,4,Low
Male,Yes,76,Yes,Lawyer,1,1,Low
Female,No,23,No,Healthcare,0,,Low
Female,No,18,No,Healthcare,7,3,Low
Female,Yes,49,Yes,Engineer,6,3,Low
Male,No,19,No,Healthcare,9,5,Low
Male,Yes,81,Yes,Executive,1,3,High
Female,No,35,Yes,Artist,9,1,Low
Male,Yes,59,No,Doctor,0,2,Average
Female,No,32,No,Healthcare,1,5,Low
Male,Yes,35,Yes,Artist,,4,Average
Female,Yes,56,No,,,3,Average
Female,Yes,63,Yes,Artist,1,1,Low
Female,No,21,No,Healthcare,0,3,Low
Female,Yes,77,No,Lawyer,0,3,High
Male,No,36,Yes,Artist,2,1,Low
Female,No,22,No,Healthcare,0,5,Low
Male,Yes,26,No,Executive,5,4,High
Male,Yes,82,Yes,Lawyer,7,1,Low
Male,No,18,No,Healthcare,2,4,Low
Male,Yes,35,Yes,Artist,0,2,Average
Male,Yes,36,No,Doctor,0,2,Average
Male,Yes,59,Yes,Artist,1,2,Low
Male,Yes,61,No,Artist,0,2,Average
Female,No,37,Yes,Entertainment,0,1,Low
Female,No,25,No,Healthcare,1,5,Low
Female,No,28,No,Healthcare,0,4,Low
Female,Yes,56,Yes,Artist,,2,Low
Male,No,29,Yes,Healthcare,0,4,Low
Female,Yes,86,Yes,Lawyer,1,2,High
Male,No,45,Yes,Artist,0,2,Low
Female,No,33,No,Homemaker,9,1,Low
Male,No,20,No,Healthcare,1,4,Low
Female,No,25,Yes,Artist,,5,Low
Male,Yes,59,Yes,Artist,1,3,Average
Female,,51,No,Engineer,9,4,Average
Female,No,20,No,Healthcare,3,3,Low
Female,Yes,62,,Artist,1,3,Average
Male,Yes,75,No,Lawyer,0,1,Low
Male,No,47,Yes,Entertainment,2,,Low
Female,No,32,No,Homemaker,8,1,Low
Male,Yes,62,,Entertainment,2,4,Average
Female,No,43,Yes,Artist,1,1,Low
Male,Yes,69,Yes,Lawyer,1,1,Low
Male,Yes,38,No,Entertainment,1,3,Low
Female,No,29,No,Engineer,1,4,Low
Male,Yes,56,Yes,Artist,0,1,Low
Female,Yes,51,No,Engineer,,3,Average
Male,Yes,53,Yes,Executive,9,1,Low
Female,No,37,Yes,Artist,1,1,Low
Male,Yes,28,No,Executive,1,5,High
Female,Yes,48,Yes,Artist,,3,Average
Female,Yes,74,Yes,Artist,0,2,Average
Male,Yes,51,Yes,Entertainment,1,4,Average
Female,Yes,88,Yes,Lawyer,0,1,Low
Female,Yes,50,Yes,Artist,0,2,Average
Male,No,19,No,Healthcare,1,7,Low
Female,No,28,Yes,Healthcare,5,,Low
Female,No,32,Yes,Artist,6,1,Low
Female,Yes,45,Yes,Executive,1,3,High
Male,Yes,56,Yes,Healthcare,,3,High
Female,No,33,Yes,Artist,1,2,Low
Male,No,29,Yes,Artist,,3,Low
Male,Yes,53,Yes,Executive,1,4,High
Female,No,18,No,Healthcare,1,3,Low
Male,No,45,Yes,Entertainment,1,1,Low
Male,Yes,86,Yes,Artist,0,,Low
Female,No,26,Yes,Doctor,9,4,Low
Male,Yes,46,Yes,Doctor,7,2,Average
Male,Yes,35,Yes,Healthcare,6,2,Average
Female,No,32,Yes,Marketing,8,6,Low
Male,Yes,36,Yes,Artist,,2,Average
Female,Yes,25,Yes,Artist,8,2,Average
Female,Yes,63,Yes,Artist,0,4,Average
Female,No,23,No,Healthcare,9,4,Low
Female,No,26,Yes,Engineer,9,8,Low
Female,Yes,46,Yes,Artist,1,3,High
Male,Yes,70,No,Engineer,0,2,Average
Female,Yes,40,Yes,Engineer,1,4,Average
Male,No,33,Yes,Entertainment,6,1,Low
Male,Yes,48,Yes,Homemaker,10,3,Low
Male,No,39,Yes,Entertainment,9,2,Low
Female,Yes,45,Yes,Artist,,2,Average
Male,Yes,61,Yes,Artist,1,3,Average
Male,Yes,52,Yes,Marketing,1,3,Low
Female,Yes,26,No,Entertainment,1,2,Average
Female,Yes,45,Yes,Homemaker,8,,Low
Female,Yes,40,No,Engineer,1,2,Low
Male,No,42,Yes,Marketing,1,,Low
Male,No,19,No,Healthcare,0,,Low
Female,No,38,Yes,Artist,,1,Low
Female,Yes,73,Yes,Artist,2,2,High
Female,No,29,Yes,Doctor,9,5,Low
Male,Yes,35,Yes,Homemaker,9,4,Average
Female,No,26,Yes,Artist,1,4,Low
Female,No,39,No,Healthcare,4,3,Low
Male,No,28,Yes,Healthcare,1,5,Low
Female,No,37,Yes,Artist,1,2,Low
Female,Yes,36,Yes,Homemaker,8,2,Average
Male,Yes,41,No,Executive,0,3,Low
Female,No,39,Yes,Engineer,1,1,Low
Male,Yes,74,Yes,Lawyer,1,1,Low
Female,No,23,No,Healthcare,0,3,Low
Male,No,25,No,Healthcare,3,5,Low
Female,Yes,50,No,Artist,0,5,Average
Female,Yes,67,No,Lawyer,,2,High
Female,No,30,Yes,Healthcare,2,3,Low
Male,Yes,66,No,Entertainment,0,2,Average
Male,Yes,29,Yes,Entertainment,0,2,Low
Female,Yes,43,No,Artist,4,1,Low
Female,Yes,56,Yes,Artist,0,1,Low
Female,Yes,42,Yes,Engineer,1,3,High
Female,No,39,Yes,Artist,7,1,Low
Female,No,40,Yes,Engineer,0,1,Low
Male,No,26,Yes,Healthcare,,1,Low
Female,Yes,39,Yes,Artist,0,1,Low
Female,No,46,Yes,Engineer,1,2,Low
Female,Yes,40,Yes,Artist,1,3,High
Female,Yes,78,No,Lawyer,0,2,High
Female,Yes,45,Yes,Homemaker,8,4,High
Male,Yes,58,Yes,Artist,0,2,Average
Female,No,31,Yes,Entertainment,0,4,Low
Female,Yes,57,Yes,Engineer,1,4,Low
Male,No,32,Yes,Healthcare,0,4,Low
Male,Yes,27,No,Entertainment,6,4,Low
Male,No,27,No,Entertainment,6,4,Low
Male,No,25,Yes,Healthcare,9,4,Low
Male,Yes,57,No,Executive,1,2,Low
Male,No,18,No,Healthcare,11,1,Low
Female,Yes,69,Yes,Artist,0,2,Low
Male,Yes,59,No,Engineer,1,2,Low
Female,Yes,36,Yes,Entertainment,7,2,Average
Male,No,19,No,Healthcare,1,3,Low
Female,Yes,40,Yes,Artist,9,2,Low
Female,No,20,No,Engineer,8,5,Low
Female,Yes,63,Yes,Artist,1,3,Average
Female,No,42,Yes,Homemaker,,1,Low
Male,Yes,42,Yes,Entertainment,3,4,Average
Male,Yes,30,Yes,Entertainment,,3,Average
Female,Yes,25,No,Engineer,7,2,Average
Male,Yes,48,No,Executive,1,4,Average
Female,Yes,52,Yes,Artist,0,3,Low
Male,Yes,35,Yes,Artist,8,2,Average
Female,Yes,74,No,Lawyer,0,1,Low
Female,Yes,33,No,Homemaker,8,4,Average
Male,Yes,45,No,Executive,11,9,High
Male,Yes,49,No,Artist,1,1,Low
Male,Yes,37,Yes,Doctor,8,2,Average
Female,Yes,40,No,Engineer,0,5,Low
Female,No,29,No,Artist,0,3,Low
Male,Yes,72,No,Executive,2,7,High
Female,Yes,49,Yes,Homemaker,2,4,Average
Male,No,26,No,Healthcare,0,,Low
Male,Yes,55,Yes,Entertainment,0,4,Average
Male,No,28,Yes,Entertainment,14,2,Low
Male,No,52,Yes,Entertainment,1,1,Low
Female,Yes,59,No,Homemaker,,2,High
Male,No,19,No,Healthcare,,,Low
Male,Yes,52,Yes,Artist,,3,Average
Female,No,41,No,Artist,0,1,Low
Male,,22,No,Healthcare,8,6,High
Female,Yes,56,Yes,Engineer,0,2,High
Female,Yes,51,Yes,Marketing,9,1,Average
Male,Yes,57,Yes,Entertainment,0,2,Low
Male,Yes,60,Yes,Entertainment,0,4,Low
Male,No,27,No,Entertainment,14,3,Low
Male,Yes,50,Yes,Doctor,0,3,Average
Female,No,40,Yes,Artist,2,1,Low
Female,Yes,69,Yes,Artist,9,2,High
Female,No,41,Yes,Marketing,1,1,Low
Male,Yes,70,No,Entertainment,1,1,Low
Male,No,32,Yes,Entertainment,1,1,Low
Female,No,20,No,Marketing,,4,Low
Female,No,73,Yes,Lawyer,0,1,Low
Male,No,19,No,Engineer,7,5,Low
Male,Yes,70,No,Artist,1,2,Average
Male,Yes,33,Yes,Doctor,9,2,Average
Female,Yes,49,Yes,Artist,1,5,Average
Female,Yes,89,Yes,Lawyer,1,3,High
Male,No,25,No,Doctor,6,1,Low
Female,Yes,35,Yes,Engineer,5,2,Low
Female,,39,Yes,Doctor,5,,Low
Male,Yes,47,Yes,Artist,0,2,Average
Female,No,48,Yes,Artist,1,1,Low
Male,Yes,45,Yes,Engineer,5,5,Average
Male,No,20,No,Healthcare,,,Low
Female,Yes,46,Yes,Artist,2,2,Low
Male,Yes,84,,Lawyer,1,1,Low
Female,No,26,No,Engineer,1,2,Low
Female,No,31,Yes,Artist,,1,Low
Male,Yes,51,Yes,Entertainment,0,5,High
Male,Yes,52,No,Executive,9,4,Average
Male,Yes,53,Yes,Executive,9,1,Low
Male,No,42,Yes,Artist,4,2,Low
Female,No,47,Yes,Homemaker,9,3,Low
Female,Yes,41,Yes,Artist,0,3,Low
Male,Yes,52,Yes,Artist,2,4,Average
Female,No,30,Yes,Doctor,0,5,Low
Male,Yes,47,No,Artist,0,2,Low
Male,Yes,61,No,Engineer,0,4,Low
Male,No,33,No,Healthcare,,2,Low
Male,Yes,31,No,Executive,9,2,Average
Female,Yes,31,No,Entertainment,0,,Average
Male,Yes,47,Yes,Artist,1,3,Average
Female,Yes,86,Yes,Lawyer,0,2,High
Male,Yes,31,Yes,Entertainment,0,2,Average
Male,No,30,No,Doctor,0,5,Low
Female,No,32,Yes,Marketing,0,3,Low
Male,Yes,41,Yes,Artist,7,2,High
Female,Yes,37,No,Engineer,3,2,High
Female,No,51,No,Entertainment,1,1,Low
Male,Yes,46,Yes,Artist,1,4,Average
Male,Yes,65,No,Executive,,2,High
Male,No,38,Yes,Healthcare,8,1,Low
Female,,38,Yes,Executive,0,1,High
Female,No,21,No,Healthcare,7,5,Low
Male,No,21,No,Healthcare,0,5,Low
Female,Yes,75,Yes,Lawyer,3,2,High
Male,Yes,68,No,Executive,0,2,High
Female,No,22,No,Doctor,1,5,Low
Female,No,35,Yes,Healthcare,9,1,Low
Male,Yes,35,Yes,Artist,1,4,Average
Male,Yes,72,Yes,Artist,0,2,Average
Male,Yes,68,Yes,Artist,2,1,Low
Male,No,27,No,Doctor,7,3,Low
Female,No,33,No,Entertainment,1,1,Low
Female,Yes,69,Yes,Entertainment,1,2,High
Male,No,22,No,Healthcare,0,5,Low
Male,Yes,47,No,Entertainment,1,2,Low
Male,Yes,53,Yes,Artist,8,1,Low
Male,Yes,63,,,,2,Average
Female,Yes,32,No,,8,1,Low
Female,Yes,41,Yes,Entertainment,5,,High
Male,Yes,38,Yes,Entertainment,0,2,Low
Female,No,25,No,Doctor,0,3,Low
Male,Yes,57,Yes,Artist,0,2,Average
Male,No,37,Yes,Doctor,,1,Low
Female,Yes,33,Yes,Entertainment,0,5,Low
Female,Yes,48,Yes,Entertainment,,4,Average
Female,No,22,No,Healthcare,0,6,Low
Male,Yes,68,No,Executive,1,2,High
Male,No,35,Yes,Artist,13,1,Low
Male,No,27,No,Healthcare,1,4,Low
Male,Yes,52,Yes,Artist,1,4,Low
Male,Yes,46,No,Entertainment,8,1,Low
Female,No,40,Yes,Artist,0,4,Low
Male,Yes,46,Yes,Entertainment,,4,Average
Female,Yes,62,Yes,Homemaker,1,1,Low
Female,Yes,43,Yes,Entertainment,8,1,Low
Male,Yes,46,Yes,Entertainment,,,Low
Female,No,42,Yes,Artist,9,1,Low
Female,No,31,Yes,Healthcare,,4,Low
Male,No,19,No,Entertainment,1,6,Low
Male,Yes,36,Yes,Artist,,2,Average
Male,Yes,43,Yes,Engineer,5,2,High
Male,No,32,No,Doctor,9,4,Low
Male,No,40,Yes,Artist,8,2,Low
Female,Yes,48,Yes,Engineer,0,2,High
Male,No,38,Yes,Doctor,7,1,Low
Male,Yes,68,No,Lawyer,2,3,Low
Female,No,38,Yes,Marketing,,4,Low
Male,Yes,35,Yes,Artist,2,3,Low
Female,No,52,Yes,Artist,,1,Low
Male,Yes,60,Yes,Artist,0,2,Average
Female,No,26,Yes,Healthcare,1,5,Low
Female,No,28,Yes,Artist,5,4,Low
Male,Yes,75,No,Lawyer,1,1,Low
Female,Yes,25,No,Entertainment,2,2,Low
Female,Yes,35,Yes,Artist,8,2,Average
Male,Yes,56,Yes,Doctor,0,1,Low
Male,Yes,41,Yes,Entertainment,2,2,Average
Male,No,37,Yes,Marketing,,1,Low
Female,No,36,Yes,Healthcare,1,2,Low
Female,No,31,Yes,Artist,0,2,Low
Male,Yes,68,No,Lawyer,0,2,Low
Male,No,30,No,Healthcare,1,4,Low
Male,Yes,62,No,Artist,1,2,Average
Female,No,39,Yes,Homemaker,10,1,Low
Female,Yes,72,No,Lawyer,0,7,High
Male,No,31,Yes,Healthcare,1,3,Low
Female,Yes,65,Yes,Artist,1,4,Average
Male,Yes,68,Yes,Artist,1,1,Low
Male,Yes,39,No,Entertainment,1,4,Average
Female,Yes,52,Yes,Entertainment,,2,Low
Female,No,28,No,Healthcare,8,4,Low
Male,Yes,43,Yes,Artist,8,2,Average
Male,Yes,77,Yes,Artist,1,2,High
Female,No,42,Yes,Artist,13,1,Low
Male,No,31,Yes,Healthcare,14,4,Low
Male,No,21,No,Doctor,,4,Low
Female,No,85,Yes,Lawyer,0,3,Low
Male,No,26,Yes,Artist,1,2,Low
Female,No,35,Yes,Artist,0,1,Low
Female,Yes,76,Yes,Artist,1,2,High
Female,No,37,No,Homemaker,9,1,Low
Male,No,33,No,Doctor,2,4,Low
Male,Yes,52,No,Doctor,,4,Average
Female,Yes,40,Yes,Artist,0,1,Low
Male,No,79,No,Lawyer,0,1,Low
Male,No,47,Yes,Engineer,0,3,Low
Female,Yes,78,No,Entertainment,3,2,Average
Male,Yes,50,Yes,Executive,0,4,High
Female,Yes,46,Yes,Artist,1,2,Average
Male,Yes,47,Yes,Homemaker,,1,Low
Female,No,37,No,Artist,0,2,Low
Female,Yes,35,No,Artist,11,2,Low
Male,Yes,51,No,Executive,9,3,Average
Female,No,51,Yes,Artist,1,1,Low
Female,Yes,71,Yes,Lawyer,8,2,High
Male,Yes,80,No,Lawyer,7,,Low
Male,Yes,77,No,Lawyer,0,1,Low
Male,Yes,60,Yes,Artist,0,3,Low
Female,Yes,53,Yes,Artist,,3,Average
Female,Yes,43,Yes,Doctor,0,1,Low
Female,Yes,49,No,,11,2,Low
Male,No,30,No,Healthcare,8,3,Low
Male,Yes,42,No,Executive,,2,Average
Female,Yes,62,Yes,Artist,1,4,Low
Male,,22,No,Healthcare,1,,High
Female,Yes,48,Yes,Artist,0,2,Average
Male,Yes,66,Yes,Lawyer,0,1,Low
Male,Yes,25,No,Executive,0,3,High
Male,No,26,Yes,Healthcare,1,5,Low
Male,Yes,42,Yes,Executive,,4,High
Male,Yes,52,Yes,Healthcare,0,4,Average
Female,No,18,No,Healthcare,5,4,Low
Female,Yes,58,Yes,Artist,1,2,Average
Male,Yes,37,Yes,,0,4,Average
Male,Yes,39,No,Executive,2,5,High
Male,Yes,19,No,Executive,0,3,High
Female,Yes,46,No,Engineer,9,1,Average
Male,Yes,68,Yes,Lawyer,0,2,High
Male,Yes,41,No,Artist,0,2,Average
Male,No,25,Yes,Healthcare,0,1,Low
Male,Yes,50,No,Artist,1,5,Average
Female,Yes,30,No,Artist,1,2,Average
Male,Yes,59,Yes,Artist,1,,Low
Female,Yes,52,Yes,Artist,0,4,Average
Male,No,31,No,Doctor,4,7,Low
Male,Yes,80,Yes,Lawyer,0,1,Low
Male,Yes,51,Yes,Artist,1,4,Average
Female,Yes,39,Yes,Artist,2,4,Average
Male,No,29,Yes,Doctor,1,4,Low
Male,No,23,No,Healthcare,,5,Low
Female,Yes,53,Yes,Artist,4,5,Average
Male,Yes,33,Yes,Executive,11,9,High
Male,Yes,69,Yes,Lawyer,0,4,High
Female,No,33,No,Doctor,1,3,Low
Female,Yes,52,Yes,Engineer,,3,Average
Female,Yes,48,No,Executive,9,3,Average
Male,Yes,28,No,Doctor,8,2,Low
Female,No,29,Yes,Artist,8,1,Low
Female,Yes,47,Yes,Artist,0,1,Low
Female,No,40,No,Doctor,14,6,Low
Male,Yes,72,No,Lawyer,0,2,High
Female,Yes,63,No,Artist,1,4,Average
Male,No,27,Yes,Entertainment,0,4,Low
Female,Yes,38,No,Doctor,9,5,Average
Male,Yes,59,Yes,Artist,4,4,High
Male,Yes,38,Yes,Doctor,11,3,Average
Female,No,22,No,Doctor,1,4,Low
Female,No,25,No,Doctor,3,4,Low
Male,Yes,49,Yes,Artist,1,1,Low
Male,Yes,45,Yes,Artist,0,2,Average
Male,No,21,No,Marketing,7,3,Low
Female,No,26,No,Engineer,0,3,Low
Female,Yes,52,Yes,Artist,8,4,Average
Male,No,27,Yes,Entertainment,1,5,Low
Male,No,32,No,Healthcare,12,4,Low
Female,Yes,89,Yes,Lawyer,1,2,High
Male,Yes,39,Yes,Artist,1,2,Average
Female,Yes,41,Yes,Artist,3,3,Average
Male,No,26,Yes,Healthcare,0,3,Low
Male,Yes,45,Yes,Artist,7,2,Low
Female,No,40,Yes,Entertainment,14,1,Low
Female,No,26,Yes,Artist,1,2,Low
Female,No,63,Yes,Healthcare,3,1,Low
Female,No,40,No,Entertainment,12,4,Low
Male,No,53,Yes,Entertainment,4,1,Low
Female,No,41,Yes,Doctor,1,,Low
Female,Yes,77,No,Lawyer,1,2,High
Female,No,32,No,,0,4,Low
Male,Yes,30,Yes,Artist,,1,Low
Female,Yes,60,Yes,Engineer,4,4,Average
Female,Yes,59,Yes,Entertainment,7,2,Average
Male,Yes,72,No,Entertainment,1,3,Average
Male,No,63,Yes,Artist,4,1,Low
Female,No,42,Yes,Artist,1,2,Low
Male,Yes,53,No,Executive,0,2,High
Male,Yes,81,No,Executive,9,2,High
Female,Yes,76,Yes,Lawyer,5,3,High
Female,No,40,Yes,Entertainment,,1,Low
Female,No,28,No,Healthcare,1,2,Low
Male,No,27,Yes,Doctor,0,2,Low
Female,No,41,Yes,Engineer,,1,Low
Male,No,29,Yes,Entertainment,,1,Low
Male,No,43,Yes,Artist,11,1,Low
Male,Yes,57,Yes,Entertainment,1,4,Average
Female,No,31,No,Healthcare,9,1,Low
Male,No,68,Yes,Lawyer,1,1,Low
Male,Yes,46,No,Executive,0,4,High
Male,No,32,No,Healthcare,0,4,Low
Male,Yes,51,Yes,Artist,5,3,Average
Male,No,19,No,Healthcare,1,4,Low
Female,No,26,,Healthcare,9,4,Low
Female,No,32,Yes,Healthcare,,5,Low
Male,Yes,62,Yes,Doctor,1,2,High
Male,Yes,47,Yes,Artist,1,2,Average
Male,Yes,28,Yes,Homemaker,13,2,Average
Female,No,48,No,Entertainment,2,,Low
Male,Yes,61,Yes,Entertainment,0,2,Average
Female,No,25,No,Marketing,1,4,Low
Male,Yes,74,Yes,Lawyer,1,2,High
Male,Yes,38,No,Artist,1,2,Low
Male,Yes,28,Yes,Healthcare,9,2,High
Female,,27,No,Engineer,1,1,Low
Male,Yes,56,Yes,Executive,0,4,High
Male,No,25,No,Marketing,0,3,Low
Female,No,37,Yes,Artist,7,2,Low
Female,Yes,50,Yes,Doctor,0,2,Average
Female,Yes,48,Yes,Artist,3,1,Low
Male,No,48,Yes,Artist,0,1,Low
Male,Yes,48,Yes,Artist,0,4,High
Male,Yes,39,Yes,Artist,9,2,Average
Male,Yes,36,Yes,Artist,9,2,Average
Male,Yes,63,Yes,Artist,1,1,Low
Male,Yes,36,Yes,Artist,1,4,Average
Male,Yes,37,Yes,Artist,6,2,Low
Male,No,42,Yes,Entertainment,2,3,Low
Male,Yes,39,No,Doctor,1,2,High
Female,No,28,No,Executive,0,1,Low
